Código de Modalidad;Código de Concepto;Año;Valor Trimestre I;Valor Trimestre II;Valor Trimestre III;Valor Trimestre IV;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2018;1537633972;1105394212;1063314156;863672062;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2018;270309671;158699754;137348298;138960712;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2018;333689615;386881970;288215110;310904431;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2018;10181058;10558075;11144948;11844110;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2018;2542454;2862554;2426925;3060880;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2018;15287618;21409515;23174713;20888197;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2018;3822;3313;3460;3693;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;1699;1473;1538;1641;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2018;2760;2393;2499;2667;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2018;3372448;3283616;3528288;3707169;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;72977655;77149333;81195166;82499115;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2018;103543;107157;116072;131438;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;37697326;33674643;35161554;37305368;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;2064368;3186457;3547215;3568026;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - JARDINES SOCIALES;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2018;235060;203656;212956;229101;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2018;931573;907035;974621;1024033;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2018;13455480;12486345;12071177;13041335;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2018;16610408;30439503;25330459;29178094;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2018;15289031;21640631;23126450;24104852;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2018;267205;260167;279553;293726;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;14583;14199;15256;16030;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;APROPIACIÓN OBLIGATORIA ;2018;1408975220;1400360340;1485279240;1639458683;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - HOGARES INFANTILES;APROPIACIÓN OBLIGATORIA ;2018;850965232;845762186;897049838;990168115;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);APROPIACIÓN OBLIGATORIA ;2018;653277500;742888500;744889500;782598000;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;242224802;234268609;251842668;264610710;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2018;76540373;86971360;93451853;81054826;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2018;5961866;5801905;6240653;6593981;PLAN_ANUAL_EJECUCIÓN_FONINEZ_2018_C01_P1;4;COMFAMA;2018-11-09 07:44:40.200
INSTITUCIONAL - PREESCOLARES;SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2019;21633412;6827662;4811775;2795888;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;APROPIACIÓN OBLIGATORIA ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;APROPIACIÓN VOLUNTARIA ;2019;0;11706463;11706463;11706463;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;RENDIMIENTOS FINANCIEROS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2019;6827662;4811775;2795888;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;ALIMENTACIÓN – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;ARRENDAMIENTO – GASTOS OPERATIVOS ;2019;1560000;1560000;1560000;1560000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2019;5454787;5454787;5454787;5454787;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2019;1560000;1560000;1560000;1560000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2019;0;780000;780000;1560000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2019;208000;208000;208000;208000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2019;2262000;2262000;2262000;2262000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;ADECUACIONES E INSTALACIONES (HACE REFERENCIA A LAS REPARACIONES LOCATIVAS, INSTALACIONES ELÉCTRICAS Y ARREGLOS ORNAMENTALES) – GASTOS DE ADMINISTRACIÓN ;2019;2175402;312000;312000;312000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;GASTOS DE VIAJE (REGÍSTRESE LOS GASTOS POR CONCEPTO DE VIÁTICOS (PASAJES, ALOJAMIENTO Y MANUTENCIÓN)- GASTOS DE ADMINISTRACIÓN ;2019;624000;624000;624000;624000;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;DIVERSOS (GASTOS POR CONCEPTO DE ELEMENTOS DE ASEO, DE CAFETERÍA Y PAPELERÍA PARA LLEVAR A CABO LA ADMINISTRACIÓN DEL SERVICIO). – GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;DEPRECIACIÓN (AQUELLOS EQUIVALENTES A BIENES MUEBLES E INMUEBLE, EMPLEADOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS DE ADMINISTRACIÓN ;2019;252154;252154;252154;252154;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;AMORTIZACIÓN (CORRESPONDE A LA AMORTIZACIÓN POR EL GASTO INICIAL EN QUE SE HA INCURRIDO PARA EL RESPECTIVO PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;PERSONAL ADMINISTRATIVO (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2019;709410;709410;709410;709410;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) - GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;IMPUESTOS (LOS GRAVÁMENES EN QUE SE INCURREN CORRESPONDIENTES AL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) - GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - PREESCOLARES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS DE ADMINISTRACIÓN ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;56;COMFENALCO Valle del Cauca;2019-02-11 19:40:25.553
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SALDO INICIAL DEL FONDO – PERÍODO REPORTADO ;2019;260585597;170150272;15025032;39415386;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;APROPIACIÓN OBLIGATORIA ;2019;206524434;219897713;226512823;225769478;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;APROPIACIÓN VOLUNTARIA ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;RENDIMIENTOS FINANCIEROS ;2019;3387518;3061020;2572951;1600399;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;OTROS INGRESOS: RECUPERACIONES DE INCAPACIDAD Y DESCUENTOS COMERCIALES ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2019;4056978773;2880459398;2174410448;2060273856;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2019;90922984;117135436;107352543;92116668;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;ALIMENTACIÓN – GASTOS OPERATIVOS ;2019;698623216;900031339;824862702;707795102;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;ARRENDAMIENTO – GASTOS OPERATIVOS ;2019;111783;144010;131982;113251;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2019;3926547;5058543;4636064;3978097;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2019;41864072;53933187;49428806;42413685;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;VALOR CAPACITACIÓN AGENTES EDUCATIVOS (CUALIFICACIÓN) – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SALDO FINAL DEL FONDO – PERÍODO REPORTADO (INCLUIR LOS GASTOS DE VIAJE QUE SE RELACIONEN EN EL CÓDIGO 32 Y LOS GASTOS DE VACUNACIÓN QUE SE RELACIONEN EN EL CÓDIGO 33) ;2019;170150272;15025032;39415386;122487040;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2019;2065728528;2661263430;2439000566;2092848481;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;HONORARIOS (REGÍSTRESE LOS GASTOS REFERENTES AL PERSONAL CONTRATADO POR NÓMINA PARA LA ADMINISTRACIÓN DEL PROGRAMA) – GASTOS OPERATIVOS ;2019;9046243;11654211;10680877;9165007;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;SERVICIOS (CORRESPONDE A TODOS LOS SERVICIOS PÚBLICOS INCLUYENDO ASEO, VIGILANCIA Y TRANSPORTE DE CARGA) – GASTOS OPERATIVOS ;2019;651447563;839255282;769162529;660000105;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;MANTENIMIENTO Y REPARACIÓN (SE ENTIENDE POR LOS GASTOS EFECTUADOS A LOS EQUIPOS MUEBLES E INMUEBLES) – GASTOS OPERATIVOS ;2019;139106490;179209906;164242689;140932752;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;MATERIAL EDUCATIVO – GASTOS OPERATIVOS ;2019;9838129;12459855;6537349;4497162;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;ALIMENTACIÓN – GASTOS OPERATIVOS ;2019;56902875;72066704;37811452;26011191;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;ARRENDAMIENTO – GASTOS OPERATIVOS ;2019;0;0;0;0;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;SEGUROS (LOS SEGUROS NECESARIOS PARA LA PRESTACIÓN DEL SERVICIO) – GASTOS OPERATIVOS ;2019;159771;202349;106167;73034;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;ELEMENTOS DE ASEO – GASTOS OPERATIVOS ;2019;5360192;6788609;3561800;2450227;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;ARRENDAMIENTO (GASTO DE ARRENDAMIENTO POR BIENES MUEBLES E INMUEBLES PARA EL DESARROLLO DEL PROGRAMA) – GASTOS DE ADMINISTRACIÓN ;2019;493883;503063;600386;598366;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - JARDINES SOCIALES;GASTOS BANCARIOS (CORRESPONDE A LOS GASTOS FINANCIEROS GENERADOS POR LA ADMINISTRACIÓN DE LOS RECURSOS DEL PROGRAMA)– GASTOS DE ADMINISTRACIÓN ;2019;169192;172337;205677;204985;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;PERSONAL OPERATIVO – GASTOS OPERATIVOS ;2019;163427593;206978784;108596174;74705300;PLAN_ANUAL_FONINEZ_2019_C01_P1;21;CAFAM;2019-02-14 16:57:44.080
